"seller_id","seller_city","seller_state","total_products_sold","total_sales","avg_review_score"
"99002261c568a84cce14d43fcffb43ea","cuiaba","MT","36","4088","3.7222222222222222"
"b17b679f4f5ce2e03ce6968c62648246","ribeirao preto","SP","57","4084.7500000000014","3.6140350877192982"
"2199e7fe213c16213bf5d6a7eadc9a5d","registro","SP","31","4078.29","4.2903225806451613"
"42b729f859728f5079499127a9c2ef37","sao paulo","SP","130","4069.0600000000045","4.3538461538461538"
"3c03b12bab54d8b37d79d914bfdb1aa0","sao joao de meriti","RJ","42","4068.66","3.8809523809523810"
"f35b3c613c4f7b2275f4185d0a3c59ec","sao paulo","SP","9","4047.25","4.5555555555555556"
"a0415d9b25ede3c4b1e477e9916ffc03","nova iguacu","RJ","10","4044.1000000000004","3.9000000000000000"
"715bbd5ba4e6b74cb0d2f29eb45058b0","serra negra","SP","64","4043.3000000000015","4.4687500000000000"
"e70053bf73d1b5863932e53a9fa47496","sao paulo","SP","7","4025","4.2857142857142857"
"681fce914360217db47784ae28905a96","araucaria","PR","23","4019.3300000000004","3.8695652173913043"
"d12c926d74ceff0a90a21184466ce161","sao paulo","SP","101","4017.660000000002","4.0891089108910891"
"bccf933e006e9b94a6184af782963e77","assis","SP","45","4012.750000000001","4.5333333333333333"
"55a5b51f93f2b70ea513f5a047b0262a","sao joao del rei","MG","41","4002.300000000001","4.4878048780487805"
"cb41bfbcbda0aea354a834ab222f9a59","sao paulo","SP","12","4002","3.3333333333333333"
"6b333a05bf188ef3e1f1662a86bd9855","brasilia","DF","13","3990.91","4.3846153846153846"
"1b938a7ec6ac5061a66a3766e0e75f90","penapolis","SP","33","3987.6000000000013","4.2424242424242424"
"bede56095ba33c42038fb85f707b8a42","valinhos","SP","2","3973.9","4.5000000000000000"
"951e8cef368f09bb3f3d03c00ca4702c","ibitinga","SP","68","3958.319999999997","4.1176470588235294"
"bf3c6d2a28b2b5501e6c15448982dcc9","sao paulo","SP","43","3956.500000000001","4.4186046511627907"
"d5ba419e26d246a0719437cf37d9b46d","sao paulo","SP","34","3956.4000000000005","3.8235294117647059"
"3f995f07c49d0d55a99d5c54957f7d81","itapecerica da serra","SP","43","3955.7000000000003","4.2093023255813953"
"81f89e42267213cb94da7ddc301651da","presidente prudente","SP","52","3955","3.5384615384615385"
"50c9975695009e5e6473912e83a6d1da","claudio","MG","67","3946.9000000000005","3.9850746268656716"
"d673a59aac7a70d8b01e6902bf090a11","ibitinga","SP","85","3936.8400000000015","3.9764705882352941"
"ec8879960bd2221d5c32f8e12f7da711","itatiba","SP","35","3932.5000000000014","4.3142857142857143"
"fde0cc9ea29c8ccfc0a2c22256a58c71","curitiba","PR","35","3922","4.4857142857142857"
"7f152321c60a266edc53af1925ef96c1","criciuma","SC","20","3919.8","3.8000000000000000"
"6fc26fe110feebd80a433e1f012a84f9","fernandopolis","SP","68","3914.87","4.0147058823529412"
"3361277dc30b7cccdb0c286b24219756","maringa","PR","42","3905.05","4.2142857142857143"
"271c58a1d139c45eaf3316107c6d3a3b","sao paulo","SP","29","3897.5200000000004","4.0689655172413793"
"14d7985702e72162bbf13b6beb74ab2b","santo andre","SP","38","3887","4.3421052631578947"
"02f5837340d7eb4f653d676c7256523a","curitiba","PR","30","3883.05","4.8333333333333333"
"8090490573c6c0aa343a7231ebcb8c86","sao paulo - sp","SP","26","3871.1200000000003","4.1923076923076923"
"602044f2c16190c2c6e45eb35c2e21cb","ibitinga","SP","59","3851.63","2.9322033898305085"
"f00e21b1e91a79653163b7fd8f293ff1","andradas","SP","30","3836.1900000000005","4.1000000000000000"
"4559697a8f7e637227c2eeaed843baff","presidente prudente","SP","44","3835.800000000001","4.0681818181818182"
"8ed8ea9a57c862f2c18c2fe41f601d56","blumenau","SC","19","3831.9","4.4736842105263158"
"13d058e4eeac2ce8217660b2f8a05812","osasco","SP","23","3829.7699999999995","4.2173913043478261"
"3f3486b61f45078d4f31ee5e43d8c5bb","sao paulo","SP","40","3829.7299999999996","4.3250000000000000"
"232a6014e7b10cba61c6c2b2ea6bb4b0","cafelandia","SP","35","3819.970000000001","4.0857142857142857"
"7d76b645482be4a332374e8223836592","sao paulo","SP","185","3805.5400000000045","3.9297297297297297"
"f0b47fbbc6dee9aafe415a6e33051b3f","maua","SP","86","3795.9100000000008","4.2325581395348837"
"2e13c71026e1a39ba5cc1b86dcb679aa","sao paulo","SP","28","3793","4.2500000000000000"
"6860153b69cc696d5dcfe1cdaaafcf62","capivari","SP","83","3785.6400000000012","4.1566265060240964"
"38874e327ce94d11390b96eb42d61928","itaquaquecetuba","SP","6","3779.94","4.0000000000000000"
"6a0cbc8af2e8abd1bdfb777943d174c6","batatais","SP","34","3779.05","4.0588235294117647"
"5d9dc90a686a8fddacffab6bab5653a3","santana de parnaiba","SP","12","3761.9399999999996","4.1666666666666667"
"edf96ef93ed595084bbcbd9224bd2894","sao paulo","SP","28","3757","3.7857142857142857"
"2d2c62bef4c8ba0dd74e0e228e808539","ribeirao preto","SP","16","3749","4.1250000000000000"
"1d0997ff06b524ce9289ffd75114ecd3","recife","PE","3","3747","3.6666666666666667"
"f3da5b2ff499efb8d4a6d371d175d7dd","sao paulo","SP","84","3741.2900000000004","3.8333333333333333"
"eb4df17aed01d918c65f0f8d650900c0","paulinia","SP","11","3739.87","3.9090909090909091"
"77e4abfd739aed9c46480f90f81c0eb4","brasilia","DF","18","3736.99","4.7777777777777778"
"8f119a0aee85c0c8fc534629734e94fd","barueri","SP","83","3733.680000000001","4.2168674698795181"
"66dc1b1632bd6a3e508510c5b3492107","jau","SP","42","3721.3900000000012","3.4285714285714286"
"3c4e0452bff7a2a788179488d3d77032","colombo","PR","35","3719.500000000001","3.7428571428571429"
"23a0ffca143a15b9b5bbdb7d552f626a","sao pedro","SP","24","3718.51","3.9583333333333333"
"822166ed1e47908f7cfb49946d03c726","tres rios","RJ","108","3714.8300000000017","3.9444444444444444"
"520b493b57809f446cb0a233bb3e25c7","santos","SP","74","3713.9000000000005","4.3783783783783784"
"a44fb5a447105f8469bdf16bf9159f25","porto alegre","RS","19","3706.1000000000004","4.0526315789473684"
"99a54764c341d5dc80b4a8fac4eba3fb","sao paulo","SP","66","3700.7599999999993","3.4696969696969697"
"c0563dd588b775f2e37747ef6ad6c92c","santo andre","SP","28","3697.2000000000007","4.3571428571428571"
"5f5b43b2bffa8656e4bc6efeb13cc649","sao paulo","SP","29","3677.2","4.4482758620689655"
"b1fecf4da1fa2689bccffa0121953643","campo grande","MS","20","3669.6400000000003","4.9500000000000000"
"df560393f3a51e74553ab94004ba5c87","loanda","PR","29","3661.1800000000007","3.7241379310344828"
"33ac3e28642ab8bda860a2f693000e78","cotia","SP","35","3661.0299999999997","4.2285714285714286"
"8b2492b7ff4468839593fafeed55bad9","sao goncalo","RJ","45","3660.08","3.8888888888888889"
"56642bcb79900e777d68e91915cb4267","sao paulo","SP","56","3657.6400000000003","3.7678571428571429"
"7f2617c58d5d06806987308b45654351","sao paulo","SP","23","3656.800000000001","3.8695652173913043"
"5d3bb11474a06bdc23fb9e89f1164ee0","assis","SP","32","3654.5999999999995","3.9375000000000000"
"e49c26c3edfa46d227d5121a6b6e4d37","brejao","PE","36","3654.25","4.4166666666666667"
"42fa4ee7240e9b8eb4576358ec142ba7","caxias do sul","RS","21","3646.7","4.8095238095238095"
"2745f798279e0ed033addcc1474776d7","sao paulo","SP","31","3642.9300000000003","3.9677419354838710"
"1eade46fba20122dc4aefb379f8c636b","sao paulo","SP","75","3635.370000000001","4.3066666666666667"
"38e679b9e0064cd94c6f035707344dae","londrina","PR","29","3611.3500000000004","3.9310344827586207"
"96804ea39d96eb908e7c3afdb671bb9e","ibia","MG","40","3610.7000000000007","3.9000000000000000"
"0509040ea3fe50071181bbc359eb7738","belo horizonte","MG","96","3603.25","4.5000000000000000"
"6750d71153f00fc58829af2a8ef1bcf1","rio bonito","RJ","7","3603","4.2857142857142857"
"406822777a0b9eb5c50e442dd4cd3ec5","tatui","SP","46","3588.180000000001","4.3260869565217391"
"21e83881401b92b49fb09a16d3852291","uberlandia","MG","15","3588.05","4.3333333333333333"
"3364a91ec4d56c98e44174de954b94f6","porto velho","RO","6","3579.9400000000005","3.8333333333333333"
"3c010235b7345c92f125d14ee232a76b","mandirituba","PR","15","3578","4.6666666666666667"
"f2336e113377dd21c744d9c4fc8293a9","sao paulo","SP","4","3563","4.2500000000000000"
"218f991754f360af9c2daa5e0b8e990c","sao paulo","SP","17","3554.3200000000006","3.5294117647058824"
"585175ec331ea177fa47199e39a6170a","montes claros","MG","1","3549","5.0000000000000000"
"79ed755314cfe6df0daef2c6cd3022cd","rio claro","SP","23","3547.7000000000007","4.6956521739130435"
"71039d19d4303bf9054d69e9a9236699","sao paulo","SP","38","3537.2000000000007","3.6842105263157895"
"c731d18cea9bf687ffee82a241c25b11","concordia","SC","25","3525","3.9600000000000000"
"276677b5d08786d5dce7c2149dcce48b","belo horizonte","MG","47","3522.000000000001","3.8085106382978723"
"08cdbae123ff67ca4e36d9d641ce0119","uba","MG","7","3517.99","2.4285714285714286"
"ed4311e67debd72b8610a5347a743087","guarulhos","SP","25","3496","4.4800000000000000"
"e7d5b006eb624f13074497221eb37807","santo andre","SP","63","3478.930000000001","3.1111111111111111"
"282c7480173bb9c01dd41cc739fec010","sao paulo","SP","7","3474.3","4.4285714285714286"
"8ff38bc3969e67c36c48343a07090f66","sao paulo","SP","8","3472","2.5000000000000000"
"ed46f1eb4a638113deb2a1137b5f22e9","indaial","SC","4","3470","4.0000000000000000"
"bce6a5ecf98e99fd2a8868b15c51f04b","guarulhos","SP","15","3464.9","4.1333333333333333"
"994f04b3718c2bab35c2adfa8afecd2a","jaguariuna","SP","57","3445.700000000001","4.2807017543859649"
"1b8356dabde1d35e17cef975c3f82730","sao paulo","SP","61","3426.3900000000003","4.0819672131147541"
"ec80e49e69745ab6c14f984bf2149423","limeira","SP","11","3421","4.0000000000000000"
"3d8fa2f5b647373c8620330c4e077a9f","sao paulo","SP","45","3420.7200000000003","4.0444444444444444"
"c394e193cda3b4225ff2094d32184849","sao paulo","SP","12","3419.879999999999","4.6666666666666667"
"4677a5437afda5fa7140b927b07be1cc","japira","PR","11","3415.7000000000003","4.3636363636363636"
"f4db9b37944bcb8873e6b456ee190bbf","itaquaquecetuba","SP","22","3409.78","4.5454545454545455"
"f97e2b0650c2068227e1d366140eb62f","santo antonio de posse","SP","20","3389","3.6500000000000000"
"cfd7ddab722b902f7ac5b5f3ba6d723d","contagem","MG","13","3385.0300000000007","4.5384615384615385"
"960945e1a9535cbc0cd6ddd35fbe7ae8","sao paulo","SP","29","3381.73","4.6551724137931034"
"827f8f69dfa529c561901c4f2e0f332f","curitiba","PR","103","3378.4900000000025","4.2524271844660194"
"2d50d6282f8aa2257819a77bfaa0efe0","ibitinga","SP","45","3353.4800000000005","3.6444444444444444"
"4da0e408c99d2fdc2126dc9fce518060","cornelio procopio","PR","60","3344.4000000000015","4.5000000000000000"
"6b90f847357d8981edd79a1eb1bf0acb","guarulhos","SP","48","3337.9800000000014","4.3750000000000000"
"070d165398b553f3b4b851c216b8a358","sao paulo","SP","38","3333.17","3.5000000000000000"
"6481e96574816ead57975da2c0f6d80d","sorocaba","SP","43","3324.9000000000005","4.1395348837209302"
"db4350fd57ae30082dec7acbaacc17f9","sao paulo","SP","145","3309.320000000001","4.1241379310344828"
"95f83f51203c626648c875dd41874c7f","borda da mata","MG","68","3287.360000000001","3.1764705882352941"
"a2b5b6105ea5942300631d2e76f4ffe0","osasco","SP","16","3286.69","4.7500000000000000"
"54c04bdb5ec46762f8f08c7e8f86ed4a","florianopolis","SC","19","3281.66","4.3157894736842105"
"5b51032eddd242adc84c38acab88f23d","borda da mata","MG","14","3280","3.7857142857142857"
"643214e62b870443ccbe55ab29a4dccf","sao paulo","SP","68","3270.1300000000006","4.4264705882352941"
"52562a9f449c3dc3d53f5f5b9ed74903","parnamirim","RN","14","3266.6000000000004","4.7857142857142857"
"aeb36d67f1414f234d42a29e27cf1f17","santo andre","SP","4","3263.8","4.5000000000000000"
"870d0118f7a9d85960f29ad89d5d989a","pocos de caldas","MG","64","3248.9000000000015","4.0625000000000000"
"594f9aaa48e5bf431f011ddc5669b0d5","contagem","MG","38","3248.8000000000015","4.5789473684210526"
"a938325a4b357fd23a6a4d5bb126408e","nilopolis","RJ","25","3231","3.8800000000000000"
"c64a2aec32cc408a8a4c6d7c46017f91","imbe","RS","9","3221.5","3.8888888888888889"
"afa6714acee029b2dfdf357e5579cc03","descalvado","SP","17","3220.76","4.0588235294117647"
"6bb0724edf0b62fb91ac404873a97241","cotia","SP","16","3216","4.5000000000000000"
"4c18691b6037662be2df78a765d98ab5","sao paulo","SP","67","3195.52","3.8358208955223881"
"bb7a14e229b1c95156719c3d9552eeee","rio de janeiro","RJ","11","3190.1","4.1818181818181818"
"d57e18d5f73c7ccb7f7339b61166898d","sao paulo","SP","63","3187.7000000000016","4.4444444444444444"
"e48b04bf1aa1ef711caebeb7aede6180","curitiba","PR","25","3187.1000000000004","4.4800000000000000"
"e89c4adbe7b1d0819dbb636e16461cf1","indaiatuba","SP","25","3181.3","3.8800000000000000"
"5c6d4016c2a288f074fa0848a2b653d2","sao paulo","SP","35","3159","4.1142857142857143"
"c8b3445d737de6befde0c88ede534a5e","sao paulo","SP","36","3149.04","3.9722222222222222"
"5bc24d989e71e93c33e50a7782431b0e","campo do meio","MG","17","3148","4.3529411764705882"
"f326006815956455b2859abd58fe7e39","fernandopolis","SP","30","3147.1600000000003","4.7000000000000000"
"3cfa1358a6caa965278721344c8d76f2","sao bernardo do campo","SP","5","3140.2799999999997","4.8000000000000000"
"b1ac6ea7895bc3dd6f0f6f4abbdd2821","canoas","RS","41","3139","4.2682926829268293"
"5b35136197710e16ac5e7b7c2bd4ea85","rio de janeiro","RJ","9","3104.2","2.5555555555555556"
"f61c63d13f7cd800549d5acdd390ae72","pilar do sul","SP","26","3072.3000000000006","4.0000000000000000"
"bd697db56ff8e7c9cd1abeb7f72029b2","sao paulo","SP","22","3069.78","4.1818181818181818"
"3bdff180c7e1f6551a643b99c265a120","sao paulo","SP","60","3065.000000000001","4.0166666666666667"
"612a743d294c27884fb7b80d2b19ba35","curitiba","PR","3","3057.7000000000003","4.3333333333333333"
"d9e8c084b68fe958861d8f2c21202e6b","sao paulo","SP","12","3050","4.1666666666666667"
"b8555308bfdb4ca1ed54325a58da9a97","sao bernardo do campo","SP","28","3047.2000000000007","4.0714285714285714"
"0ebd97a106433a45a4aebe57c1799778","contagem","MG","32","3046.8000000000006","4.5000000000000000"
"0c7533c71df861ec58ad7ff999ed0e8d","valinhos","SP","74","3043.200000000001","4.0405405405405405"
"9646c3513289980f17226a2fc4720dbd","sao jose dos campos","SP","78","3039.3000000000006","4.2564102564102564"
"aae3bfea055532c57fb453ed3ec80b30","santo andre","SP","49","3024.9299999999994","3.5510204081632653"
"d17f467e4bf608a510c20d82f4ba3b6b","caxias do sul","RS","12","3021.6600000000003","4.0000000000000000"
"4c8545742faaf58fafd5fd14d25d75cf","fernandopolis","SP","4","3020","4.5000000000000000"
"55f7a3319d80f7fdf078b8f03e6725fe","osasco","SP","22","3013.78","3.7727272727272727"
"238fac594e170b59c6d228f5a4f4f1d9","dois corregos","SP","29","3007","3.9655172413793103"
"49e7217cfe4e427191c378ec626d8737","formiga","MG","14","3002.7000000000003","3.9285714285714286"
"c9aafcd0621b2207c10e32c649cada4d","sao paulo","SP","52","2997.250000000001","4.0192307692307692"
"5bc55dbe2f12b6af6d83ed46023e0dc8","coronel fabriciano","MG","21","2992.1000000000004","2.3333333333333333"
"cb3dd9ce66268c7a3ca7241ac70ab58c","sao paulo","SP","55","2991.7300000000005","4.2000000000000000"
"8cbac7e12637ed9cffa18c7875207478","jaragua do sul","SC","82","2990.98","4.1463414634146341"
"974cf2cb8f4b7add98709c30df02fe10","araraquara","SP","33","2982.67","4.0606060606060606"
"2156f2671501a81034d7d07f217609d0","sp","SP","22","2981.4999999999995","3.8636363636363636"
"fce62094ffe6a4009188ec44e681dfdd","sao paulo","SP","11","2969.7","3.1818181818181818"
"432c37c9dfba871172ec162e20118b8c","brasilia","DF","57","2968.87","4.1754385964912281"
"b494891378bd8f4560abe576c52deacd","sao paulo","SP","22","2958.9000000000005","4.6363636363636364"
"f4aba7c0bca51484c30ab7bdc34bcdd1","sao paulo","SP","115","2951.9000000000015","3.8956521739130435"
"e908c0f3646e8b60375734a350d95d71","sao paulo","SP","1","2951","4.0000000000000000"
"dd58ee93286b0821565574c570e9e1dc","curitiba","PR","2","2948","5.0000000000000000"
"1996942dc085d7773ba77a529b163cd0","pradopolis","SP","10","2943.51","3.9000000000000000"
"60562ab00b8054280520d390c8c0045c","sao paulo","SP","17","2943","4.7647058823529412"
"be9a160a9011f627c3e121d076c1ec7b","jaragua do sul","SC","7","2934","3.5714285714285714"
"f44b6f775a2b390380e0e30b5c9d3eee","sao paulo","SP","10","2930","4.9000000000000000"
"606ce7768feac12c5e8bd58db8b08f0f","campinas","SP","5","2916.6","4.8000000000000000"
"e5f9e61ceb5f523cc966e0f34095032f","brusque","SC","5","2908","4.2000000000000000"
"b1204cfda1d4948679db3cfc0d3cb95c","guarulhos","SP","11","2903.7","3.2727272727272727"
"20d83f3ef0e6925fd74bfd59170babf7","sao paulo","SP","54","2903.600000000001","4.3518518518518519"
"d3dcf0604eabf0224fbd5948b5e02f69","sao paulo","SP","9","2902.3","3.8888888888888889"
"4305fe92735c8a43d154ff6dd2b8d927","coronel fabriciano","MG","21","2885.9000000000005","3.9047619047619048"
"1987cd4be10fe09ee50454f9c354d1c6","ouro fino","MG","16","2877.7000000000003","4.2500000000000000"
"244c2f1bff6afe1f2eaf9bfe9b2aed38","mogi das cruzes","SP","30","2877","3.7000000000000000"
"b335c59ab742f751a85db9c411a86739","araguari","MG","35","2873.34","3.6857142857142857"
"430315b7bb4b6e4b3c978f9dfa9b0558","sao paulo","SP","20","2864.4","4.0000000000000000"
"977f9f63dd360c2a32ece2f93ad6d306","tabatinga","SP","25","2858.87","3.8000000000000000"
"a6fe7de3d16f6149ffe280349a8535a0","franca","SP","51","2854.9000000000005","4.0000000000000000"
"491a5ada3aa1678414e990262c4bbdc1","sao paulo","SP","2","2840","3.0000000000000000"
"fec6275253471ace26d209bbaa64cd0f","nova friburgo","RJ","10","2840","4.6000000000000000"
"cb5df0dcb9e280b1780e9d589889f2c7","bady bassitt","SP","18","2836.73","2.5555555555555556"
"1771297ac436903d1dd6b0e9279aa505","guarulhos","SP","35","2833.2200000000007","4.6285714285714286"
"d32e3909cfb714fb2a6cb092c85b9c5f","jundiai","SP","11","2827.9000000000005","3.6363636363636364"
"730937bf88cb151eb2eb849f642fc213","rio claro","SP","26","2821.2","4.4230769230769231"
"1838dd9b8977065acf51d95e0053ea7a","belo horizonte","MG","67","2820.3","4.2388059701492537"
"dd533b429f380718b70ad9922c294bae","barretos","SP","45","2819.7700000000004","3.7333333333333333"
"f593898ec748b7a8cb81fc04edafd98a","pedreira","SP","23","2813.04","3.4782608695652174"
"33576ec5412fb5905d876f12f33bfde6","curitiba","PR","33","2807","4.1212121212121212"
"3fd1e727ba94cfe122d165e176ce7967","araraquara","SP","38","2805.2000000000007","3.8157894736842105"
"820cc752a266cdc6c1a1e61dd4583330","maringa","PR","15","2802.8","4.1333333333333333"
"df56d7b40d437f88407c5f78b63bc328","cascavel","PR","25","2791.28","3.8800000000000000"
"62c50c1af4dfdc4149d25c5222043d39","sao paulo","SP","19","2785.7200000000003","3.2631578947368421"
"ae7ab174effdead6c241e547e4ca13f0","arapongas","PR","7","2778.6","3.8571428571428571"
"8d79c8a04e42d722a75097ce5cbcf2ef","caucaia","CE","28","2777.7200000000003","4.4642857142857143"
"82bd0703a4aefd6b599e5bfdaed378fb","marilia","SP","25","2771.28","3.6000000000000000"
"f125f3a310c2e5f822d116147de1e474","sao paulo","SP","22","2761.4000000000005","4.3636363636363636"
"5f1dc28029d2c244352a68107ec2b542","sao paulo","SP","77","2759.8","4.4285714285714286"
"8f54d64f28a993550aa7943f12572959","ipatinga","MG","16","2755.5","3.8125000000000000"
"a1474fd46fd3430168f7ec202da39408","pinhais","SP","14","2752.5","4.4285714285714286"
"1444c08e64d55fb3c25f0f09c07ffcf2","lauro de freitas","BA","1","2749","1.00000000000000000000"
"052577151711aec5c744fe12e66db3e1","rodeio","SC","4","2748","2.2500000000000000"
"f805b96fa705ba7995a221f1749dc141","maringa","PR","7","2744.44","4.4285714285714286"
"4342d4b2ba6b161468c63a7e7cfce593","rio de janeiro","RJ","19","2737.2000000000003","1.2631578947368421"
"3b872fd4747f01cc56206f2934198618","ibitinga","SP","27","2726.74","3.8888888888888889"
"5cbbd5a299cab112b7bf23862255e43e","pinhais","PR","38","2726.0599999999995","4.3157894736842105"
"458d868c9642f55f18f04e951a3fdde6","porto alegre","RS","2","2718","5.0000000000000000"
"78744a20ee2f80ba64f6804c25def2b8","recife","PE","6","2715","4.1666666666666667"
"f7ccf836d21b2fb1de37564105216cc1","ibitinga","SP","72","2709.4","3.8194444444444444"
"fe26f3ecb51a15e6d8335cd92da42562","sao paulo","SP","7","2708.96","4.4285714285714286"
"d93844a9c55ba7ce353388bcf849ea56","curitiba","PR","14","2708.5000000000005","4.2142857142857143"
"a17f621c590ea0fab3d5d883e1630ec6","sorocaba","SP","76","2708.2599999999998","4.0921052631578947"
"51702dc2a3e106c76dbff722b5bf0726","conchal","SP","14","2705.1000000000004","4.3571428571428571"
"e99e927c81e3f51739c94fcdfca9f10f","uberlandia","MG","25","2702.83","3.5600000000000000"
"31561f325664a8a7aba4c8d0c3a9b3db","sao paulo","SP","38","2702.1900000000005","4.5789473684210526"
"850913d59ce317156b00f3705f1c3edb","atibaia","SP","34","2690","3.3529411764705882"
"0015a82c2db000af6aaaf3ae2ecb0532","santo andre","SP","3","2685","3.6666666666666667"
"ffa6adafb71b807dc13159e26431354c","londrina","PR","18","2669.9","3.7777777777777778"
"d93919c944be9cff128f6c9cb899eacb","mombuca","SP","33","2666.7000000000007","4.0000000000000000"
"d25aa0aaacb370e912f8cf6efeba38b3","massaranduba","SC","21","2658.4500000000007","4.5238095238095238"
"6f229cc508fc6915ed5c499efd93baa4","rio de janeiro","RJ","14","2654.8","4.4285714285714286"
"0885aaf116795758dfeb5f1032487bcd","ferraz de vasconcelos","SP","30","2648","4.2000000000000000"
"4e8dacf3d38f281ae26c3e0321d92d88","sao paulo","SP","15","2644.95","2.4666666666666667"
"bc302730ea8cf49b5c74f579febb5bbf","campinas","SP","11","2640.9","3.8181818181818182"
"f1b93673502375d491780bb49d615dbc","sao jose dos campos","SP","10","2638.93","2.7000000000000000"
"1b7e5006cb25dd23ce8686691013b121","sao paulo","SP","11","2636.74","4.3636363636363636"
"ccf8813e5a7d6c84d865cd38bfc2b130","taubate","SP","26","2635.5","4.3846153846153846"
"ea6b12bf9ffe2bac34602ec631d97a47","guarulhos","SP","11","2625.8","4.0909090909090909"
"9906e7aa42a3c067b7c9a564d01c4320","maringa","PR","16","2619","4.0625000000000000"
"8ab42aa58097fd4668d60cc648225d5f","goiania","GO","26","2616.75","4.1538461538461538"
"2a1348e9addc1af5aaa619b1a3679d6b","belo horizonte","MG","54","2613.1000000000004","3.0000000000000000"
"a369d693961cb93b61ca2cc518872a85","sao jose do rio preto","SP","18","2597","4.1111111111111111"
"bb5bd94c8f59cc050072d2930c869cac","sao paulo","SP","18","2593.86","4.2222222222222222"
"fdaaf5bfda82b7b80535610c831b8d09","sao jose do rio preto","SP","15","2588.9","3.9333333333333333"
"cd06602b43d8800bd0afad514919d35c","sao paulo","SP","53","2588.0700000000006","3.6792452830188679"
"2c4c47cb51acd5ea5db5e0ae0e26542a","buritama","SP","15","2575.9","4.6000000000000000"
"04aba03279157f6d4e0fe8ccaf21963c","santo antonio de padua","RJ","16","2575.9","4.3125000000000000"
"41ab63a91b8b264e8c8780368bf1dd5b","belo horizonte","MG","13","2571.95","4.2307692307692308"
"1354d51653f645349064725ed204e85e","sao paulo","SP","21","2570","3.7142857142857143"
"1ce3ae5a399804d1a87e706f8a813c3e","jaguaruna","SC","44","2563.000000000001","3.7272727272727273"
"f1c1ac3f3efc07e659c035008e615e66","sao paulo","SP","14","2561.96","3.5714285714285714"
"b76dba6c951ab00dc4edf0a1aa88037e","sao paulo","SP","167","2552.8000000000015","4.1497005988023952"
"157c3e4b42f81ac4a44e8b1ca2fe9876","sao paulo","SP","31","2548.5","3.9677419354838710"
"efcd8d2104f1a05d028af7bad20d974b","aracatuba","SP","54","2544.7700000000004","4.1851851851851852"
"fe49ee029e61e789a1f3a5525f57ba8d","osasco","SP","17","2527.59","4.0588235294117647"
"cce6ab8d1682639fe45ab70234f1665f","curitiba","SP","66","2522.7","4.4393939393939394"
"47efca563408aae19bb7206c2d969ea9","teresina","PI","12","2522","4.0833333333333333"
"318f287a62ab7ac10b703ac37435a231","sao paulo","SP","62","2517.48","3.8709677419354839"
"3d39fbf22a665714baf62fae36029e23","campinas","SP","8","2504.2","4.7500000000000000"
"de0c78824586e9a5f5f04fd84e25df39","vargem grande paulista","SP","16","2489.3","4.4375000000000000"
"cea729054f157f5870bdd321a958d994","sao paulo","SP","26","2482.1000000000004","4.1923076923076923"
"6989574bd97d9773f10d232b6c07da59","curitiba","PR","7","2478.3999999999996","4.8571428571428571"
"323ce52b5b81df2cd804b017b7f09aa7","sao paulo","SP","29","2474.3","4.3103448275862069"
"5eeb9c756d9780b96283e5a2ac6da334","ribeirao preto","SP","9","2471","4.2222222222222222"
"c2d70ce2c5d0a2eb75e78668236e6dc8","sao paulo","SP","15","2470.9","4.6666666666666667"
"9c068d10aca38e85c50202e17b4a7e88","coxim","MS","16","2464","4.1250000000000000"
"3a734b715d333a2588a3d54a0c9b8746","osasco","SP","24","2463.52","4.2083333333333333"
"1c40343cc5d18c2d8248ac2f3366de34","limeira","SP","22","2461.41","4.5454545454545455"
"fa74b2f3287d296e9fbd2cc80f2d1cf1","presidente prudente","SP","11","2459.89","2.3636363636363636"
"a08692680c77d30a0b4280da5df01c5a","sao paulo","SP","17","2433","5.0000000000000000"
"5160d23075764e18e07c1f4a87fad743","sao bernardo do campo","SP","39","2429","4.4615384615384615"
"ed859002ad59dbf8cf3602696a6c3000","londrina","PR","13","2421.7000000000003","4.0000000000000000"
"4b0fdb526525f9890eb145bf1534640e","ibitinga","SP","20","2419","3.9500000000000000"
"888faa8bfb0b159c37de6d898b961c31","braco do norte","SC","23","2418.3","3.8695652173913043"
"d06d019f72a04e5497a0b64190af170c","cotia","SP","17","2415.9300000000003","4.5294117647058824"
"8c3b533c63cca56240f94f1e3a6b18ef","belo horizonte","MG","6","2412.3599999999997","1.3333333333333333"
"d3f39f05462b79a4562d35893a28f159","mococa","SP","38","2411.3","3.3684210526315789"
"76833248bbc0e65a0293ec62023e4396","birigui","SP","2","2399.98","5.0000000000000000"
"0bb738e4d789e63e2267697c42d35a2d","sao roque","SP","31","2388.2999999999997","4.5806451612903226"
"6bbcb8924baf70b7fe2fe2097e8cd407","blumenau","SC","11","2382.5","4.5454545454545455"
"acadd4d36859671cb635527c6c977533","santa rosa de viterbo","SP","12","2381","4.2500000000000000"
"cfe94489ddd337d1e29e12f2a7205d10","sao paulo","SP","24","2376","4.1250000000000000"
"8a87611c08849ffeeccab52aa798b6c7","curitiba","PR","14","2369.8","2.6428571428571429"
"120476eb7a04c149d14772edaf5d9bf2","angra dos reis","RJ","6","2368.8","3.8333333333333333"
"9a84ba99f5367fdbd4598363496f1ea2","luziania","GO","17","2364.88","3.7058823529411765"
"ede0c03645598cdfc63ca8237acbe73d","ribeirao preto","SP","47","2359.4700000000003","3.6170212765957447"
